#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         658    -5.46363     -5.5283  0.00595522
         659    -5.45044    -5.52818  0.00594735
         660    -5.32681    -5.52787  0.00594616
         661    -5.29273    -5.52752   0.0059478
         662    -5.33959    -5.52723  0.00594558
         663    -5.40022    -5.52704   0.0059397
         664    -5.35352    -5.52678   0.0059365
         665    -5.30562    -5.52645  0.00593689
         666    -5.40366    -5.52626  0.00593083
         667    -5.45089    -5.52615  0.00592302
         668     -5.3205    -5.52584  0.00592215
         669    -5.34321    -5.52557  0.00591958
         670     -5.3393    -5.52529  0.00591727
         671    -5.48507    -5.52523  0.00590876
         672    -5.53808    -5.52525      0.0059
         673    -5.53267    -5.52526  0.00589124
         674    -5.52521    -5.52526   0.0058825
         675    -5.63764    -5.52543  0.00587614
         676    -5.52857    -5.52543  0.00586745
         677     -5.6472    -5.52561  0.00586154
         678    -5.63281    -5.52577  0.00585503
         679    -5.65534    -5.52596  0.00584951
         680    -5.67696    -5.52618  0.00584512
         681    -5.67092     -5.5264   0.0058404
         682    -5.77975    -5.52677  0.00584364
         683    -5.72443    -5.52706  0.00584225
         684    -5.61842    -5.52719  0.00583523
         685    -5.73301    -5.52749  0.00583444
         686    -5.72535    -5.52778  0.00583306
         687    -5.74988     -5.5281  0.00583353
         688    -5.71107    -5.52837   0.0058311
         689    -5.66964    -5.52857  0.00582625
         690    -5.60684    -5.52869  0.00581891
         691    -5.58686    -5.52877  0.00581109
         692    -5.49407    -5.52872  0.00580291
         693    -5.53447    -5.52873  0.00579454
         694    -5.61338    -5.52885  0.00578748
         695    -5.52303    -5.52884  0.00577916
         696    -5.59229    -5.52894  0.00577157
         697    -5.56908    -5.52899  0.00576358
         698    -5.58647    -5.52908  0.00575591
         699    -5.59311    -5.52917   0.0057484
         700    -5.56458    -5.52922  0.00574042
         701    -5.48244    -5.52915  0.00573261
         702    -5.45018    -5.52904  0.00572555
         703    -5.53241    -5.52904  0.00571741
         704    -5.55812    -5.52908  0.00570944
         705    -5.61612    -5.52921  0.00570267
         706    -5.60742    -5.52932  0.00569567
         707       -5.69    -5.52955  0.00569215
         708    -5.67295    -5.52975  0.00568771
         709    -5.73929    -5.53004  0.00568736
         710    -5.68963    -5.53027  0.00568379
         711    -5.71965    -5.53054  0.00568204
         712    -5.56043    -5.53058  0.00567421
         713     -5.6034    -5.53068  0.00566717
         714    -5.60582    -5.53078  0.00566021
         715    -5.57217    -5.53084  0.00565259
         716    -5.45639    -5.53074  0.00564565
         717    -5.30251    -5.53042  0.00564674
         718    -5.41532    -5.53026  0.00564116
         719     -5.3434       -5.53  0.00563929
         720     -5.3901    -5.52981  0.00563481
         721    -5.37475    -5.52959  0.00563109
         722    -5.39273     -5.5294  0.00562648
         723    -5.29412    -5.52908  0.00562811
         724    -5.43527    -5.52895  0.00562182
         725    -5.38213    -5.52874  0.00561771
         726    -5.24359    -5.52835  0.00562369
         727    -5.22024    -5.52793   0.0056319
         728    -5.21326    -5.52749  0.00564073
         729    -5.41282    -5.52734  0.00563518
         730    -5.53524    -5.52735  0.00562747
         731    -5.49601    -5.52731  0.00561994
         732    -5.44958     -5.5272  0.00561327
         733    -5.38587    -5.52701  0.00560892
         734    -5.45938    -5.52691  0.00560203
         735    -5.41542    -5.52676  0.00559646
         736     -5.4507    -5.52666  0.00558981
         737    -5.37616    -5.52646  0.00558596
         738    -5.40027    -5.52628  0.00558101
         739    -5.36682    -5.52607  0.00557762
         740    -5.52174    -5.52606  0.00557009
         741    -5.52024    -5.52605  0.00556258
         742    -5.61479    -5.52617  0.00555637
         743    -5.57776    -5.52624  0.00554932
         744    -5.60997    -5.52636    0.005543
         745    -5.68982    -5.52658  0.00553991
         746    -5.67052    -5.52677  0.00553584
         747    -5.72823    -5.52704  0.00553499
         748    -5.80119     -5.5274  0.00553972
         749    -5.78791    -5.52775  0.00554323
         750    -5.79124     -5.5281  0.00554696
         751    -5.73926    -5.52838  0.00554669
         752    -5.66273    -5.52856  0.00554219
         753    -5.54391    -5.52858  0.00553487
         754    -5.55838    -5.52862  0.00552767
         755    -5.64812    -5.52878  0.00552261
         756      -5.612    -5.52889  0.00551641
         757    -5.65858    -5.52906  0.00551178
         758     -5.6274    -5.52919  0.00550603
         759    -5.64348    -5.52934  0.00550084
         760    -5.60698    -5.52945  0.00549455
         761    -5.61118    -5.52955  0.00548838
         762    -5.50395    -5.52952  0.00548128
         763    -5.57247    -5.52958  0.00547438
         764     -5.6684    -5.52976  0.00547023
         765    -5.59173    -5.52984  0.00546368
         766    -5.48654    -5.52978  0.00545684
         767    -5.54126     -5.5298  0.00544975
         768    -5.50445    -5.52976  0.00544275
         769    -5.45833    -5.52967  0.00543647
         770    -5.50636    -5.52964  0.00542949
         771    -5.50002     -5.5296  0.00542258
         772    -5.53173    -5.52961  0.00541556
         773    -5.53777    -5.52962  0.00540857
         774    -5.58017    -5.52968  0.00540197
         775     -5.6182     -5.5298  0.00539621
         776    -5.56051    -5.52983   0.0053894
         777    -5.59305    -5.52992  0.00538308
         778    -5.51913     -5.5299  0.00537618
         779    -5.57459    -5.52996  0.00536958
         780    -5.52482    -5.52995   0.0053627
         781    -5.43983    -5.52984  0.00535708
         782    -5.43471    -5.52972  0.00535161
         783    -5.49692    -5.52967  0.00534494
         784    -5.49551    -5.52963   0.0053383
         785    -5.55277    -5.52966  0.00533158
         786    -5.59304    -5.52974   0.0053254
         787    -5.58669    -5.52981  0.00531913
         788    -5.62725    -5.52994  0.00531382
         789    -5.55137    -5.52996  0.00530715
         790    -5.51467    -5.52994  0.00530047
         791     -5.5452    -5.52996   0.0052938
         792    -5.42535    -5.52983  0.00528877
         793    -5.46817    -5.52975  0.00528267
         794    -5.54644    -5.52977  0.00527606
         795    -5.42819    -5.52965  0.00527097
         796    -5.54047    -5.52966  0.00526436
         797    -5.56838    -5.52971  0.00525798
         798    -5.61103    -5.52981  0.00525238
         799    -5.58465    -5.52988  0.00524626
         800    -5.64538    -5.53002  0.00524168
         801     -5.6213    -5.53014  0.00523638
         802     -5.4922    -5.53009  0.00523006
         803    -5.54208    -5.53011  0.00522357
         804    -5.46203    -5.53002  0.00521776
         805    -5.43805    -5.52991  0.00521253
         806    -5.47396    -5.52984  0.00520652
         807    -5.46388    -5.52976  0.00520071
         808    -5.42182    -5.52962  0.00519599
         809    -5.25685    -5.52928   0.0052005
         810    -5.31842    -5.52902  0.00520059
         811     -5.3668    -5.52882  0.00519802
         812    -5.38315    -5.52865  0.00519472
         813    -5.34503    -5.52842  0.00519323
         814     -5.3544    -5.52821  0.00519125
         815    -5.43059    -5.52809  0.00518626
         816    -5.39119    -5.52792  0.00518262
         817    -5.42645    -5.52779  0.00517776
         818    -5.50983    -5.52777  0.00517148
         819    -5.51838    -5.52776  0.00516518
         820    -5.51479    -5.52774   0.0051589
         821    -5.49713    -5.52771  0.00515276
         822    -5.49089    -5.52766  0.00514668
         823    -5.46778    -5.52759  0.00514094
         824    -5.42665    -5.52747  0.00513616
         825    -5.59045    -5.52754   0.0051305
         826    -5.58995    -5.52762  0.00512485
         827    -5.49736    -5.52758  0.00511878
         828    -5.38749    -5.52741   0.0051154
         829    -5.35749    -5.52721  0.00511333
         830    -5.40616    -5.52706  0.00510925
         831    -5.43635    -5.52695  0.00510427
         832    -5.58131    -5.52702  0.00509855
         833    -5.56689    -5.52707  0.00509265
         834     -5.6564    -5.52722  0.00508891
         835    -5.62831    -5.52734  0.00508425
         836    -5.53316    -5.52735  0.00507818
         837    -5.60236    -5.52744   0.0050729
         838    -5.49408     -5.5274    0.005067
         839    -5.51995    -5.52739  0.00506097
         840    -5.55209    -5.52742  0.00505503
         841    -5.52804    -5.52742  0.00504902
         842    -5.56355    -5.52746  0.00504321
         843    -5.45492    -5.52738  0.00503796
         844    -5.45938     -5.5273  0.00503263
         845    -5.41037    -5.52716  0.00502858
         846    -5.47497     -5.5271  0.00502301
         847    -5.41503    -5.52696  0.00501883
         848    -5.52512    -5.52696  0.00501291
         849    -5.42305    -5.52684   0.0050085
         850    -5.48373    -5.52679  0.00500286
         851    -5.50335    -5.52676  0.00499706
         852    -5.55097    -5.52679  0.00499128
         853    -5.54491    -5.52681  0.00498547
         854    -5.54978    -5.52684   0.0049797
         855    -5.45252    -5.52675  0.00497464
         856    -5.42932    -5.52664  0.00497013
         857    -5.41393    -5.52651  0.00496607
         858    -5.41548    -5.52638  0.00496197
         859    -5.30197    -5.52612  0.00496306
         860    -5.23543    -5.52578  0.00496879
         861    -5.31101    -5.52553  0.00496927
         862    -5.39592    -5.52538  0.00496578
         863    -5.45264    -5.52529  0.00496074
         864    -5.46713    -5.52523  0.00495546
         865    -5.46906    -5.52516  0.00495016
         866    -5.50199    -5.52513  0.00494451
         867    -5.51267    -5.52512  0.00493883
         868    -5.51214    -5.52511  0.00493316
         869    -5.34648     -5.5249  0.00493177
         870    -5.30642    -5.52465  0.00493249
         871    -5.48278     -5.5246  0.00492706
         872     -5.4732    -5.52454  0.00492176
         873    -5.44376    -5.52445  0.00491699
         874    -5.47289    -5.52439  0.00491172
         875    -5.51221    -5.52438  0.00490613
         876    -5.51895    -5.52437  0.00490053
         877     -5.5069    -5.52435  0.00489498
         878    -5.46173    -5.52428  0.00488993
         879    -5.52262    -5.52428  0.00488437
         880    -5.51089    -5.52426  0.00487884
         881    -5.47872    -5.52421  0.00487357
         882    -5.43472    -5.52411  0.00486911
         883    -5.41943    -5.52399  0.00486503
         884    -5.37648    -5.52382  0.00486239
         885    -5.41886     -5.5237  0.00485834
         886     -5.3581    -5.52352  0.00485645
         887    -5.35839    -5.52333  0.00485455
         888     -5.4124    -5.52321  0.00485069
         889    -5.42907     -5.5231  0.00484639
         890    -5.40003    -5.52296  0.00484291
         891    -5.37501     -5.5228  0.00484032
         892     -5.3434    -5.52259  0.00483907
         893    -5.41284    -5.52247  0.00483521
         894     -5.4022    -5.52234  0.00483168
         895    -5.44429    -5.52225  0.00482707
         896    -5.45716    -5.52218  0.00482223
         897    -5.46512    -5.52211  0.00481727
         898    -5.53972    -5.52213  0.00481194
         899    -5.46707    -5.52207  0.00480698
         900    -5.56706    -5.52212   0.0048019
         901    -5.61527    -5.52223  0.00479768
         902    -5.61652    -5.52233   0.0047935
         903      -5.638    -5.52246  0.00478991
         904     -5.5314    -5.52247  0.00478462
         905    -5.34576    -5.52227  0.00478331
         906    -5.37566    -5.52211  0.00478077
         907    -5.40487    -5.52198  0.00477725
         908    -5.44844     -5.5219  0.00477267
         909     -5.3389     -5.5217  0.00477167
         910     -5.3206    -5.52148  0.00477154
         911     -5.2836    -5.52122  0.00477344
         912    -5.32093      -5.521  0.00477325
         913    -5.37279    -5.52084  0.00477078
         914    -5.41308    -5.52072  0.00476702
         915    -5.30868    -5.52049  0.00476744
         916     -5.4184    -5.52037  0.00476354
         917     -5.4593    -5.52031  0.00475881
         918    -5.49812    -5.52028  0.00475369
         919    -5.51305    -5.52028  0.00474852
