#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1623      -5.459    -5.50256  0.00579552
        1624    -5.45773    -5.50253  0.00579202
        1625    -5.45572     -5.5025  0.00578853
        1626    -5.45358    -5.50247  0.00578505
        1627    -5.45133    -5.50244  0.00578157
        1628    -5.44882     -5.5024  0.00577812
        1629    -5.44621    -5.50237  0.00577467
        1630    -5.44277    -5.50233  0.00577125
        1631    -5.43928    -5.50229  0.00576784
        1632     -5.4359    -5.50225  0.00576445
        1633    -5.43192    -5.50221  0.00576108
        1634    -5.42796    -5.50217  0.00575773
        1635    -5.42345    -5.50212  0.00575441
        1636    -5.41962    -5.50207  0.00575111
        1637    -5.41621    -5.50201  0.00574784
        1638    -5.41234    -5.50196  0.00574459
        1639     -5.4088     -5.5019  0.00574137
        1640    -5.40546    -5.50184  0.00573817
        1641    -5.40115    -5.50178    0.005735
        1642    -5.39741    -5.50172  0.00573186
        1643    -5.39396    -5.50165  0.00572875
        1644    -5.39067    -5.50159  0.00572566
        1645    -5.38742    -5.50152   0.0057226
        1646    -5.38482    -5.50145  0.00571956
        1647    -5.38229    -5.50137  0.00571655
        1648    -5.38016     -5.5013  0.00571355
        1649    -5.37781    -5.50123  0.00571058
        1650    -5.37587    -5.50115  0.00570762
        1651    -5.37496    -5.50107  0.00570468
        1652    -5.37401      -5.501  0.00570174
        1653    -5.37287    -5.50092  0.00569882
        1654    -5.37201    -5.50084  0.00569591
        1655    -5.37171    -5.50076    0.005693
        1656    -5.37137    -5.50068   0.0056901
        1657    -5.37142    -5.50061   0.0056872
        1658    -5.37172    -5.50053   0.0056843
        1659     -5.3724    -5.50045   0.0056814
        1660    -5.37284    -5.50037  0.00567849
        1661     -5.3738     -5.5003  0.00567559
        1662    -5.37464    -5.50022  0.00567268
        1663    -5.37566    -5.50015  0.00566976
        1664    -5.37684    -5.50007  0.00566684
        1665    -5.37786        -5.5  0.00566391
        1666    -5.37902    -5.49993  0.00566097
        1667     -5.3806    -5.49986  0.00565803
        1668    -5.38287    -5.49979  0.00565507
        1669    -5.38463    -5.49972  0.00565211
        1670    -5.38677    -5.49965  0.00564913
        1671     -5.3888    -5.49958  0.00564613
        1672    -5.39074    -5.49952  0.00564313
        1673    -5.39285    -5.49945  0.00564012
        1674    -5.39528    -5.49939  0.00563709
        1675    -5.39743    -5.49933  0.00563406
        1676    -5.39927    -5.49927  0.00563101
        1677    -5.40111    -5.49921  0.00562796
        1678    -5.40279    -5.49916   0.0056249
        1679    -5.40521     -5.4991  0.00562183
        1680      -5.407    -5.49904  0.00561875
        1681    -5.40893    -5.49899  0.00561566
        1682    -5.41099    -5.49894  0.00561257
        1683    -5.41304    -5.49889  0.00560946
        1684    -5.41537    -5.49884  0.00560635
        1685    -5.41756    -5.49879  0.00560323
        1686     -5.4196    -5.49874   0.0056001
        1687     -5.4215     -5.4987  0.00559697
        1688    -5.42374    -5.49865  0.00559383
        1689    -5.42587    -5.49861  0.00559069
        1690    -5.42852    -5.49857  0.00558753
        1691    -5.43048    -5.49853  0.00558437
        1692    -5.43284    -5.49849  0.00558121
        1693    -5.43456    -5.49845  0.00557804
        1694    -5.43715    -5.49841  0.00557486
        1695    -5.43989    -5.49838  0.00557168
        1696    -5.44262    -5.49835  0.00556849
        1697    -5.44552    -5.49832   0.0055653
        1698    -5.44889    -5.49829   0.0055621
        1699    -5.45213    -5.49826  0.00555889
        1700    -5.45554    -5.49823  0.00555568
        1701    -5.45911    -5.49821  0.00555246
        1702    -5.46254    -5.49819  0.00554924
        1703    -5.46626    -5.49817  0.00554601
        1704    -5.47025    -5.49816  0.00554278
        1705    -5.47433    -5.49814  0.00553954
        1706    -5.47849    -5.49813  0.00553631
        1707     -5.4833    -5.49812  0.00553307
        1708    -5.48736    -5.49812  0.00552984
        1709    -5.49156    -5.49811   0.0055266
        1710    -5.49571    -5.49811  0.00552337
        1711    -5.50008    -5.49811  0.00552014
        1712    -5.50418    -5.49811  0.00551692
        1713    -5.50815    -5.49812   0.0055137
        1714     -5.5124    -5.49813  0.00551049
        1715    -5.51586    -5.49814  0.00550729
        1716    -5.51895    -5.49815  0.00550409
        1717    -5.52242    -5.49817   0.0055009
        1718    -5.52519    -5.49818  0.00549773
        1719    -5.52815     -5.4982  0.00549455
        1720    -5.53069    -5.49822  0.00549139
        1721    -5.53266    -5.49824  0.00548824
        1722    -5.53434    -5.49826  0.00548509
        1723    -5.53634    -5.49828  0.00548195
        1724    -5.53761     -5.4983  0.00547882
        1725    -5.53814    -5.49833  0.00547569
        1726    -5.53886    -5.49835  0.00547257
        1727    -5.53961    -5.49837  0.00546945
        1728    -5.53995     -5.4984  0.00546634
        1729    -5.53988    -5.49842  0.00546323
        1730    -5.53971    -5.49845  0.00546013
        1731     -5.5393    -5.49847  0.00545702
        1732    -5.53852    -5.49849  0.00545392
        1733    -5.53796    -5.49852  0.00545082
        1734    -5.53705    -5.49854  0.00544772
        1735    -5.53578    -5.49856  0.00544463
        1736    -5.53432    -5.49858  0.00544153
        1737    -5.53238     -5.4986  0.00543843
        1738    -5.53041    -5.49862  0.00543533
        1739    -5.52842    -5.49863  0.00543223
        1740    -5.52628    -5.49865  0.00542914
        1741    -5.52369    -5.49866  0.00542604
        1742    -5.52125    -5.49868  0.00542294
        1743    -5.51839    -5.49869  0.00541984
        1744    -5.51599     -5.4987  0.00541674
        1745    -5.51272    -5.49871  0.00541364
        1746    -5.50978    -5.49871  0.00541054
        1747    -5.50659    -5.49872  0.00540745
        1748    -5.50299    -5.49872  0.00540436
        1749     -5.4996    -5.49872  0.00540127
        1750    -5.49642    -5.49872  0.00539818
        1751    -5.49255    -5.49872   0.0053951
        1752     -5.4889    -5.49871  0.00539202
        1753    -5.48563     -5.4987  0.00538895
        1754    -5.48169    -5.49869  0.00538589
        1755    -5.47769    -5.49868  0.00538283
        1756    -5.47393    -5.49867  0.00537978
        1757    -5.46983    -5.49865  0.00537675
        1758    -5.46568    -5.49863  0.00537372
        1759     -5.4618    -5.49861  0.00537071
        1760    -5.45803    -5.49859  0.00536771
        1761    -5.45379    -5.49856  0.00536472
        1762    -5.44983    -5.49853  0.00536174
        1763    -5.44586    -5.49851  0.00535879
        1764    -5.44158    -5.49847  0.00535585
        1765    -5.43715    -5.49844  0.00535292
        1766    -5.43303     -5.4984  0.00535002
        1767    -5.42922    -5.49836  0.00534714
        1768    -5.42513    -5.49832  0.00534427
        1769    -5.42152    -5.49828  0.00534143
        1770    -5.41779    -5.49823   0.0053386
        1771    -5.41334    -5.49818   0.0053358
        1772    -5.40954    -5.49813  0.00533303
        1773    -5.40579    -5.49808  0.00533027
        1774    -5.40165    -5.49803  0.00532755
        1775    -5.39788    -5.49797  0.00532484
        1776    -5.39419    -5.49791  0.00532217
        1777    -5.39118    -5.49785  0.00531951
        1778    -5.38765    -5.49779  0.00531688
        1779    -5.38423    -5.49773  0.00531427
        1780    -5.38106    -5.49766  0.00531169
        1781    -5.37787    -5.49759  0.00530914
        1782    -5.37465    -5.49752   0.0053066
        1783    -5.37187    -5.49745   0.0053041
        1784    -5.36908    -5.49738  0.00530161
        1785    -5.36616    -5.49731  0.00529915
        1786     -5.3643    -5.49723  0.00529671
        1787    -5.36233    -5.49716  0.00529428
        1788    -5.35994    -5.49708  0.00529188
        1789     -5.3579      -5.497  0.00528949
        1790    -5.35636    -5.49693  0.00528712
        1791    -5.35458    -5.49685  0.00528476
        1792    -5.35287    -5.49677  0.00528243
        1793    -5.35198    -5.49668   0.0052801
        1794    -5.35102     -5.4966  0.00527778
        1795    -5.35043    -5.49652  0.00527547
        1796    -5.34992    -5.49644  0.00527316
        1797    -5.34932    -5.49636  0.00527086
        1798     -5.3494    -5.49628  0.00526856
        1799    -5.34954     -5.4962  0.00526627
        1800    -5.35003    -5.49611  0.00526397
        1801    -5.35072    -5.49603  0.00526166
        1802    -5.35175    -5.49595  0.00525935
        1803    -5.35234    -5.49587  0.00525704
        1804     -5.3534    -5.49579  0.00525472
        1805    -5.35505    -5.49572  0.00525238
        1806    -5.35638    -5.49564  0.00525004
        1807    -5.35859    -5.49556  0.00524768
        1808    -5.35999    -5.49549  0.00524532
        1809    -5.36177    -5.49542  0.00524294
        1810    -5.36376    -5.49534  0.00524055
        1811    -5.36535    -5.49527  0.00523814
        1812    -5.36713     -5.4952  0.00523573
        1813    -5.36937    -5.49513   0.0052333
        1814    -5.37103    -5.49506  0.00523087
        1815    -5.37297    -5.49499  0.00522842
        1816    -5.37474    -5.49493  0.00522596
        1817     -5.3771    -5.49486  0.00522348
        1818    -5.37895     -5.4948    0.005221
        1819    -5.38106    -5.49474   0.0052185
        1820    -5.38281    -5.49468    0.005216
        1821     -5.3848    -5.49462  0.00521348
        1822    -5.38582    -5.49456  0.00521096
        1823    -5.38737     -5.4945  0.00520844
        1824    -5.38839    -5.49444  0.00520591
        1825    -5.39024    -5.49438  0.00520337
        1826    -5.39156    -5.49433  0.00520082
        1827    -5.39235    -5.49427  0.00519827
        1828    -5.39336    -5.49421  0.00519572
        1829    -5.39415    -5.49416  0.00519317
        1830    -5.39486    -5.49411  0.00519062
        1831    -5.39565    -5.49405  0.00518806
        1832    -5.39623      -5.494   0.0051855
        1833    -5.39736    -5.49395  0.00518294
        1834    -5.39843    -5.49389  0.00518038
        1835    -5.39917    -5.49384  0.00517781
        1836    -5.39987    -5.49379  0.00517524
        1837    -5.40055    -5.49374  0.00517268
        1838    -5.40168    -5.49369   0.0051701
        1839    -5.40206    -5.49364  0.00516753
        1840    -5.40246    -5.49359  0.00516496
        1841    -5.40336    -5.49354  0.00516239
        1842    -5.40402    -5.49349  0.00515982
        1843    -5.40521    -5.49344  0.00515724
        1844    -5.40605     -5.4934  0.00515466
        1845    -5.40746    -5.49335  0.00515208
        1846    -5.40901    -5.49331  0.00514949
        1847    -5.41043    -5.49326  0.00514689
        1848    -5.41189    -5.49322   0.0051443
        1849    -5.41355    -5.49317   0.0051417
        1850    -5.41558    -5.49313  0.00513909
        1851    -5.41755    -5.49309  0.00513647
        1852    -5.42008    -5.49305  0.00513385
        1853    -5.42287    -5.49301  0.00513122
        1854    -5.42592    -5.49298  0.00512858
        1855    -5.42894    -5.49294  0.00512593
        1856    -5.43223    -5.49291  0.00512327
        1857    -5.43639    -5.49288  0.00512061
        1858    -5.44049    -5.49285  0.00511793
        1859    -5.44467    -5.49283  0.00511524
        1860    -5.44937     -5.4928  0.00511254
        1861    -5.45412    -5.49278  0.00510984
        1862    -5.45888    -5.49276  0.00510713
        1863    -5.46407    -5.49275  0.00510441
        1864    -5.46953    -5.49274  0.00510169
        1865    -5.47447    -5.49273  0.00509896
        1866     -5.4802    -5.49272  0.00509623
        1867     -5.4858    -5.49271   0.0050935
        1868    -5.49124    -5.49271  0.00509078
        1869    -5.49647    -5.49272  0.00508805
        1870    -5.50193    -5.49272  0.00508533
        1871    -5.50712    -5.49273  0.00508262
        1872    -5.51173    -5.49274  0.00507992
        1873    -5.51678    -5.49275  0.00507722
        1874    -5.52103    -5.49277  0.00507453
        1875    -5.52523    -5.49278  0.00507186
        1876    -5.52934     -5.4928  0.00506919
        1877     -5.5332    -5.49283  0.00506654
        1878    -5.53665    -5.49285  0.00506389
        1879     -5.5398    -5.49287  0.00506126
        1880    -5.54265     -5.4929  0.00505864
        1881    -5.54519    -5.49293  0.00505602
        1882     -5.5471    -5.49296  0.00505342
        1883    -5.54913    -5.49299  0.00505082
        1884    -5.55097    -5.49302  0.00504824
        1885    -5.55247    -5.49305  0.00504566
        1886    -5.55391    -5.49308  0.00504308
        1887    -5.55456    -5.49311  0.00504052
        1888    -5.55516    -5.49315  0.00503795
        1889    -5.55511    -5.49318  0.00503539
        1890    -5.55474    -5.49321  0.00503284
        1891    -5.55374    -5.49324  0.00503028
        1892    -5.55288    -5.49328  0.00502772
        1893    -5.55173    -5.49331  0.00502515
        1894    -5.54986    -5.49334  0.00502259
        1895    -5.54774    -5.49336  0.00502002
        1896    -5.54525    -5.49339  0.00501745
        1897    -5.54333    -5.49342  0.00501487
        1898    -5.54063    -5.49344  0.00501229
        1899    -5.53765    -5.49347  0.00500971
        1900    -5.53486    -5.49349  0.00500712
        1901    -5.53199    -5.49351  0.00500452
        1902    -5.52953    -5.49353  0.00500193
        1903    -5.52704    -5.49355  0.00499933
        1904    -5.52395    -5.49356  0.00499673
        1905    -5.52103    -5.49358  0.00499413
